turn,Vrf_kV,K0_GeV,phi_s_deg,time_mean_ns,time_sigma_ns,time_min_ns,time_max_ns,dE_mean_MeV,dE_sigma_MeV,dE_min_MeV,dE_max_MeV,t2,dE2,t_dE,eps_rms,Q1,Q2,Q_amp,theta_Q,gamma,distribution_J,form_factor_F,half_bunch_length_ns,peak_current_A,rms_dpp,Zon_ohm,unstable
63,30.311443974513338,24.0,0.0,0.021765240155956336,11.36415935459433,-27.36880866916539,27.53771504788392,0.027274592095001993,6.303739219383259,-15.250135066046324,15.471389885028621,129.14459156229285,3.973787204936461e-05,2.289491603308397e-05,0.07163749528838,0.0024722503682738177,0.00010655777779865388,0.00247454570445555,0.02153743548734888,26.57893624393974,1.5,1.0,27.83639177443231,7.328373104495429,0.0002531320179291228,16.99901910416156,False
64,30.321274462626263,24.0,0.0,0.021802264596125925,11.364165149716436,-27.370458022225193,27.53773455745997,0.02726537201085145,6.303735891991219,-15.251182437192288,15.471102301820906,129.14472488877115,3.973782959648921e-05,2.203193053807656e-05,0.07163749427157196,0.002472600537739547,0.00010254126092269857,0.002474725869550305,0.020723633864216235,26.57893624393974,1.5,1.0,27.836405969524467,7.3283693674134325,0.00025313188431486117,16.999009827094138,False
65,30.331251230681314,24.0,0.0,0.021839276642115373,11.364170842658405,-27.372092143933884,27.537738746981063,0.027256133522385553,6.303732622225456,-15.252221457790089,15.47080579678584,129.14485589513168,3.973778786932401e-05,2.1150970622360212e-05,0.07163749326024468,0.0024729446679573816,9.844108729407487e-05,0.0024749032260770287,0.01989311383443288,26.57893624393974,1.5,1.0,27.83641991432743,7.3283656962277295,0.0002531317530146317,16.9990007079691,False
66,30.341373883060303,24.0,0.0,0.021876276269195624,11.364176431294506,-27.373711028413027,27.53772761140695,0.027246876579973864,6.303729411317904,-15.253252126397092,15.470500362842225,129.14498453305296,3.973774688339772e-05,2.0251777073524888e-05,0.07163749225440752,0.002473282631421855,9.42560504834426e-05,0.0024750780145170685,0.019045631525479754,26.57893624393974,1.5,1.0,27.836433603634237,7.328362092308928,0.00025313162407790386,16.998991750251378,False
67,30.351642018341046,24.0,0.0,0.021913263452561706,11.364181913468352,-27.37531466971734,27.537701145630848,0.02723760113390223,6.30372626051988,-15.254274441436456,15.470185992791698,129.14511075351635,3.973770665448349e-05,1.9334091439226242e-05,0.07163749125406976,0.0024736142987031684,8.998494759897227e-05,0.002475250490262179,0.018180943807168816,26.57893624393974,1.5,1.0,27.836447032162837,7.328358557047411,0.00025313149755492535,16.998982957464552,False
68,30.362055229312407,24.0,0.0,0.021950238167351335,11.364187286992987,-27.376903061837538,27.5376593444808,0.02722830713437544,6.303723171102099,-15.255288401197383,15.469862679319272,129.14523450680863,3.973766719859891e-05,1.83976560383425e-05,0.07163749025924084,0.002473939538450205,8.562657933826536e-05,0.002475420924003913,0.017298808321034614,26.57893624393974,1.5,1.0,27.83646019455631,7.328355091853268,0.0002531313734967228,16.998974333191118,False
69,30.37261310298958,24.0,0.0,0.021987200388628454,11.36419254965098,-27.3784761986974,27.53760220272042,0.02721899453152006,6.303720144354669,-15.256294003835388,15.46953041499389,129.14535574252378,3.973762853200615e-05,1.744221397187603e-05,0.07163748926993023,0.0024742582173925354,8.117975003909216e-05,0.002475589602125299,0.016398983511276943,26.57893624393974,1.5,1.0,27.836473085383087,7.328351698156238,0.0002531312519551015,16.998965881072586,False
70,30.383315220629644,24.0,0.0,0.022024150091396806,11.364197699194515,-27.380034074157237,27.537529715047725,0.02720966327538717,6.303717181587097,-15.25729124737257,15.469189192268997,129.14547440956517,3.9737590671211936e-05,1.6467509134034178e-05,0.0716374882861475,0.0024745702003431806,7.664326773097017e-05,0.0024757568270965084,0.015481228657725351,26.57893624393974,1.5,1.0,27.836485699137153,7.328348377405656,0.00025313113298264597,16.99895760480964,False
71,30.394161157747256,24.0,0.0,0.022061087250587915,11.364202733345486,-27.381576682010405,27.537441876095897,0.02720031331595522,6.303714284128299,-15.25828012969791,15.468839003483103,129.1455904561477,3.973755363296764e-05,1.547328622317279e-05,0.07163748730790225,0.0024748753502009933,7.201594418609119e-05,0.0024759229178731522,0.014545303910610402,26.57893624393974,1.5,1.0,27.836498030238324,7.3283451310703915,0.00025313101663271986,16.998949508162315,False
72,30.405150484130676,24.0,0.0,0.02209801184106731,11.364207649795587,-27.383104015987584,27.53733868043463,0.027190944603132823,6.303711453326597,-15.259260648567542,15.468479840860368,129.14570382979986,3.973751743426932e-05,1.4459290752667382e-05,0.07163748633520417,0.002475173527953362,6.729659496992425e-05,0.002476088210297775,0.013590970327281349,26.57893624393974,1.5,1.0,27.836510073032418,7.328341960638779,0.0002531309029594662,16.99894159495017,False
73,30.416282763857858,24.0,0.0,0.022134923837637207,11.364212446206412,-27.384616069752553,27.537220122567078,0.027181557086761565,6.303708690549725,-15.260232801605072,15.468111696511192,129.14581447736606,3.97374820923578e-05,1.342526906186416e-05,0.07163748536806305,0.002475464592678867,6.248403949217554e-05,0.0024762530575040205,0.012617989911090206,26.57893624393974,1.5,1.0,27.836521821791536,7.328338867618575,0.0002531307920178076,16.99893386905241,False
74,30.427557555312934,24.0,0.0,0.022171823215025817,11.364217120209561,-27.386112836906392,27.537086196935434,0.027172150716618867,6.3037059971848315,-15.261196586301887,15.467734562432813,129.14592234500876,3.973744762471859e-05,1.2370968326972243e-05,0.07163748440648864,0.00247574840154999,5.7577101057493395e-05,0.002476417830323372,0.011626125652398948,26.57893624393974,1.5,1.0,27.83653327071431,7.328335853536867,0.000253130683863446,16.998926334408093,False
75,30.438974411202725,24.0,0.0,0.022208709947898687,11.36422166940672,-27.387594310986685,27.536936897915837,0.02716272544242072,6.303703374638485,-15.262152000017466,15.467348430509904,129.14602737821082,3.9737414049082085e-05,1.12961365718421e-05,0.07163748345049087,0.0024760248098359416,5.257460691562414e-05,0.002476582917694347,0.010615141571732028,26.57893624393974,1.5,1.0,27.836544413926084,7.328332919940039,0.00025313057855286356,16.998918995016265,False
76,30.45053287857367,24.0,0.0,0.02224558401085057,11.364226091369778,-27.38906048546491,27.536772219821756,0.027153281213824695,6.30370082433667,-15.263099039979723,15.466953292515202,129.1461295217776,3.97373813834235e-05,1.0200522678850402e-05,0.07163748250007967,0.0024762936709053383,4.747538831207848e-05,0.002476748727073705,0.009584802765372345,26.57893624393974,1.5,1.0,27.83655524547924,7.328330068393687,0.00025313047614332183,16.998911854936136,False
77,30.462232498828794,24.0,0.0,0.022282445378413958,11.364230383640916,-27.39051135375115,27.536592156903083,0.0271438179804327,6.303698347724798,-15.264037703285338,15.466549140110116,129.14622871983937,3.97373496459629e-05,9.083876399650813e-06,0.07163748155526506,0.0024765548362292267,4.2278280538164026e-05,0.0024769156848499373,0.008534875453250988,26.57893624393974,1.5,1.0,27.83656575935336,7.328327300482569,0.0002531303766928625,16.998904918287217,False
78,30.474072807744996,24.0,0.0,0.022319294025051357,11.364234543732724,-27.39194690919112,27.536396703347037,0.027134335691793784,6.3036959462677,-15.264967986900103,15.46613596484537,129.14632491585388,3.9737318855165276e-05,7.9459483659328e-06,0.07163748061605717,0.0024768081553841466,3.698212298106391e-05,0.0024770842367585334,0.00746512702935422,26.57893624393974,1.5,1.0,27.83657594945558,7.3283246178105195,0.00025313028026030716,16.998898189249523,False
79,30.48605333549053,24.0,0.0,0.02235612992515293,11.364238569128291,-27.393367145067003,27.53782554436944,0.0271248342974072,6.3036936214496375,-15.26588988765929,15.465713758161634,129.14641805260828,3.97372890297405e-05,6.786490100151603e-06,0.0716374796824661,0.002477053476054733,3.1585759173772556e-05,0.002477254848298297,0.0063753261146958905,26.57893624393974,1.5,1.0,27.836585809620733,7.328322022000403,0.00025313018690525756,16.998891672063714,False
80,30.49817360664269,24.0,0.0,0.022392953053051733,11.36424245728132,-27.394772054598292,27.53991219812741,0.027115313746725076,6.303691374774293,-15.266803402268,15.465282511390171,129.14650807222176,3.9737260188643406e-05,5.605254026231634e-06,0.0716374787545021,0.0024772906440370846,2.6088036844909795e-05,0.0024774280051497147,0.005265242612940807,26.57893624393974,1.5,1.0,27.83659533361169,7.328319514694038,0.00025313009668809537,16.998885371031236,False
81,30.510433140205723,24.0,0.0,0.022429763383000862,11.36424620561622,-27.39616163094223,27.541983440973013,0.027105773989155424,6.303689207764783,-15.26770852730155,15.464842215753505,129.14659491614808,3.973723235107374e-05,4.401993480209469e-06,0.07163747783217544,0.0024775195032417955,2.048780796826094e-05,0.002477604213594015,0.004134647768738197,26.57893624393974,1.5,1.0,27.836604515119582,7.328317097552127,0.0002531300096699826,16.998879290514523,False
82,30.522831449628878,24.0,0.0,0.022466560889194635,11.364249811528236,-27.39753586719297,27.54403926561119,0.027096214974065037,6.3036871219636454,-15.268605259205861,15.464392862366063,129.14667852517775,3.973720553647623e-05,3.1764627208454675e-06,0.0716374769154965,0.0024777398956970106,1.4783928812163368e-05,0.0024777840009330425,0.0029833142288739644,26.57893624393974,1.5,1.0,27.836613347764075,7.328314772254187,0.00025312992591286124,16.99887343493715,False
83,30.535368042824874,24.0,0.0,0.022503345545750227,11.36425327238354,-27.39889475638364,27.546079664686317,0.027086636650782356,6.30368511893285,-15.269493594297833,15.463934442234864,129.14675883944076,3.9737179764540516e-05,1.928416940261002e-06,0.07163747600447568,0.002477951661551877,8.975259989011165e-06,0.0024779679159100463,0.0018110161063821708,26.57893624393974,1.5,1.0,27.836621825093644,7.328312540498484,0.0002531298454794534,16.998867808783956,False
84,30.548042422188313,24.0,0.0,0.022540117326729243,11.364256585519348,-27.400238291483475,27.548104630777942,0.02707703896860041,6.3036832002537935,-15.270373528765763,15.463466946260194,129.14683579840894,3.973715505520122e-05,6.576122745297575e-07,0.07163747509912347,0.0024781546390796015,3.060666504553211e-06,0.0024781565291303134,0.0006175290476374472,26.57893624393974,1.5,1.0,27.836629940585823,7.32831040400196,0.00025312976843326157,16.998862416601277,False
85,30.56085408461451,24.0,0.0,0.02257687620611626,11.36425974824402,-27.40156646540194,27.550114156405073,0.02706742187677972,6.303681367527297,-15.271245058669745,15.462990365236292,129.14690934089847,3.973713142863787e-05,-6.361941858794218e-07,0.0716374741994504,0.0024783486646807007,-2.960982193504833e-06,0.0024783504334819485,-0.0005973696975862468,26.57893624393974,1.5,1.0,27.836637687647467,7.328308364500167,0.00025312969483856797,16.998857262997028,False
86,30.573802521518395,24.0,0.0,0.02261362215783169,11.3642627578372,-27.402879270985864,27.552108234023592,0.027057785324551182,6.3036796223736085,-15.272108179942103,15.462504689852045,129.14697940507267,3.9737108905274944e-05,-1.953244385539694e-06,0.07163747330546709,0.0024785335728867964,-9.090812166335952e-06,0.002478550244556852,-0.0018339012027508137,26.57893624393974,1.5,1.0,27.83664505961509,7.328306423747183,0.0002531296247604351,16.998852352640917,False
87,30.586887218853793,24.0,0.0,0.022650355155723383,11.364265611549905,-27.404176701021044,27.554086856028874,0.027048129261119172,6.303677966432398,-15.272962888387799,15.462009910691696,129.1470459284444,3.973708750578181e-05,-3.293779293625274e-06,0.07163747241718427,0.0024787091963638817,-1.5329944935406985e-05,0.002478756601070505,-0.0030922847880290234,26.57893624393974,1.5,1.0,27.836652049755095,7.328304583515541,0.0002531295582647052,16.998847690264583,False
88,30.600107657132707,24.0,0.0,0.022687075173575513,11.36426830660464,-27.405458748232746,27.556050014753566,0.02703845363566428,6.303676401362756,-15.273809179684886,15.461506018235552,129.14710884787863,3.973706725107271e-05,-4.658038893468781e-06,0.07163747153461263,0.002478875365915475,-2.1679497433862025e-05,0.0024789701652806486,-0.004372737940413936,26.57893624393974,1.5,1.0,27.83665865126402,7.328302845596177,0.00025312949541800056,16.998843280661756,False
89,30.61346331144501,24.0,0.0,0.02272378218510571,11.364270840195534,-27.406725405284817,27.557997702468896,0.027028758397346375,6.303674928843193,-15.27464704938495,15.460993002860702,129.14716809959526,3.9737048162306746e-05,-6.0462621721538665e-06,0.07163747065776302,0.0024790319104868322,-2.814058195809821e-05,0.0024791916234056886,-0.00567547623042389,26.57893624393974,1.5,1.0,27.836664857268932,7.328301211798318,0.00025312943628772323,16.998839128688452,False
90,30.626953651478168,24.0,0.0,0.02276047616395922,11.364273209488438,-27.40797666478224,27.559929911386405,0.02701904349530758,6.303673550571634,-15.275476492913562,15.46047085484175,129.14722361917185,3.97370302608878e-05,-7.4586871102038185e-06,0.0716374697866463,0.0024791786571681947,-3.4714306119765014e-05,0.0024794216860404505,-0.007000713225371071,26.57893624393974,1.5,1.0,27.836670660827597,7.3282996839494405,0.0002531293809420548,16.998835239263073,False
91,30.640578141537294,24.0,0.0,0.022797157083712893,11.364275411621051,-27.40921251926858,27.56184663365582,0.027009308878675163,6.303672268265415,-15.276297505570742,15.459939564351545,129.14727534154594,3.973701356846454e-05,-8.895550671205826e-06,0.07163746892127341,0.0024793154311984686,-4.140177279747576e-05,0.0024796610885702954,-0.008348660398970432,26.57893624393974,1.5,1.0,27.836676054928844,7.328298263895178,0.0002531293294499563,16.998831617366555,False
92,30.654336240565392,24.0,0.0,0.022833824917878894,11.364277443703045,-27.410432961228537,27.563747861366664,0.02699955449656454,6.303671083661277,-15.277110082531433,15.459399121461928,129.1473232010182,3.973699810693036e-05,-1.0357088791532193e-05,0.07163746806165538,0.002479442055969196,-4.82040800889699e-05,0.0024799105915830873,-0.009719527037360278,26.57893624393974,1.5,1.0,27.836681032492848,7.328296953499245,0.0002531292818811681,16.998828268042605,False
93,30.668227402163758,24.0,0.0,0.022870479639901804,11.364279302816174,-27.411637983085825,27.56563358654796,0.026989780298082293,6.3036699985153675,-15.277914218845977,15.458849516144475,129.14736713125504,3.9736983898423266e-05,-1.1843536370132206e-05,0.07163746720780324,0.0024795583530282227,-5.512232126360189e-05,0.002480170981278009,-0.011113520141436708,26.57893624393974,1.5,1.0,27.836685586371384,7.3282957546433645,0.0002531292383062097,16.998825196397792,False
94,30.68225107461263,24.0,0.0,0.022907121223147416,11.364280986014412,-27.412827577206144,27.56750380116938,0.02697998623232909,6.3036690146032255,-15.278709909440606,15.458290738271264,129.14740706529145,3.9736970965325896e-05,-1.3355127258257724e-05,0.07163746635972817,0.002479664142083827,-6.215758471451778e-05,0.002480443069871563,-0.012530844325298891,26.57893624393974,1.5,1.0,27.836689709348203,7.32829466922718,0.0002531291987963796,16.99882240760171,False
95,30.696406700892048,24.0,0.0,0.022943749640925153,11.364282490324058,-27.41400173589588,27.56935849714094,0.026970172248402716,6.3036681337197855,-15.279497149117946,15.457722777615636,129.14744293553355,3.9736959330265394e-05,-1.4892094249280295e-05,0.07163746551744134,0.002479759241008188,-6.931095391126817e-05,0.002480727695999219,-0.013971701710891992,26.57893624393974,1.5,1.0,27.83669339413925,7.328293699168193,0.00025312916342375467,16.998819906887128,False
96,30.710693718702892,24.0,0.0,0.022980364866475127,11.364283812743881,-27.415160451402585,27.571197666313736,0.026960338295401093,6.303667357679364,-15.28027593255751,15.457145623852968,129.14747467376196,3.9736949016113334e-05,-1.645466906864506e-05,0.071637464680954,0.002479843465842114,-7.658350735304637e-05,0.0024810257251141757,-0.01543629181881134,26.57893624393974,1.5,1.0,27.836696633393043,7.3282928464016655,0.00025312913226119055,16.998817699550163,False
